id,authentication_id,latitude,longitude,vendor_category_en,vendor_category_id,delivery_charge,serving_distance,is_open,OpeningTime,OpeningTime2,prepration_time,commission,is_akeed_delivering,discount_percentage,status,verified,rank,language,vendor_rating,sunday_from_time1,sunday_to_time1,sunday_from_time2,sunday_to_time2,monday_from_time1,monday_to_time1,monday_from_time2,monday_to_time2,tuesday_from_time1,tuesday_to_time1,tuesday_from_time2,tuesday_to_time2,wednesday_from_time1,wednesday_to_time1,wednesday_from_time2,wednesday_to_time2,thursday_from_time1,thursday_to_time1,thursday_from_time2,thursday_to_time2,friday_from_time1,friday_to_time1,friday_from_time2,friday_to_time2,saturday_from_time1,saturday_to_time1,saturday_from_time2,saturday_to_time2,primary_tags,open_close_flags,vendor_tag,vendor_tag_name,one_click_vendor,country_id,city_id,created_at,updated_at,device_type,display_orders
189,118787.0,-0.8568561198788782,0.08773800324158204,Restaurants,2.0,0.7,15.0,1.0,7:58AM-11:45PM,-,10,0.0,Yes,0.0,1.0,1,11,EN,4.3,00:01:00,01:15:00,08:00:00,23:59:00,00:01:00,01:15:00,08:00:00,23:59:00,00:01:00,01:15:00,08:00:00,23:59:00,00:01:00,01:15:00,08:00:00,23:59:00,00:01:00,01:15:00,08:00:00,23:59:00,00:01:00,01:15:00,16:00:00,23:59:00,00:01:00,01:15:00,08:00:00,23:59:00,"{""primary_tags"":""701""}",1.0,"16,23,38,52,32","Sandwiches,Shawarma,Fresh Juices,Mojitos,Milkshakes",Y,1.0,1.0,2019-03-04 12:31:26,2020-04-07 13:13:35,3,1
191,118789.0,-0.060047736534640406,0.6526298522949375,Restaurants,2.0,0.7,8.0,1.0,09:00 AM-11:45 PM,-,11,0.0,Yes,0.0,1.0,1,11,EN,4.5,00:01:00,00:45:00,08:00:00,23:59:00,00:01:00,00:45:00,08:00:00,23:59:00,00:01:00,00:45:00,08:00:00,23:59:00,00:01:00,00:45:00,08:00:00,23:59:00,00:01:00,00:45:00,08:00:00,23:59:00,00:01:00,00:45:00,16:00:00,23:59:00,00:01:00,00:45:00,08:00:00,23:59:00,"{""primary_tags"":""701""}",1.0,"38,32,52,16,23","Fresh Juices,Milkshakes,Mojitos ,Sandwiches,Shawarma",Y,1.0,1.0,2019-03-05 20:06:04,2020-04-06 15:38:01,3,1
192,118790.0,1.7031192316153734,0.7599580436756791,Restaurants,2.0,0.7,10.0,1.0,09:00 AM-11:45 PM,-,11,0.0,Yes,0.0,1.0,1,11,EN,4.3,00:01:00,00:45:00,09:15:00,23:59:00,00:01:00,00:45:00,09:15:00,23:59:00,00:01:00,00:45:00,09:15:00,23:59:00,00:01:00,00:45:00,09:15:00,23:59:00,00:01:00,00:45:00,09:15:00,23:59:00,00:01:00,00:45:00,16:00:00,23:59:00,00:01:00,00:45:00,09:15:00,23:59:00,"{""primary_tags"":""701""}",1.0,"38,32,52,16,23","Fresh Juices,Milkshakes,Mojitos ,Sandwiches,Shawarma",Y,1.0,1.0,2019-03-07 15:06:28,2020-04-02 19:35:29,3,1
193,118791.0,-0.8259038461538837,-0.06642727272728072,Restaurants,2.0,0.7,10.0,0.0,11:00AM-11:01PM,-,18,0.0,Yes,0.0,0.0,0,11,EN,4.3,13:30:00,23:45:00,,,13:30:00,23:45:00,,,13:30:00,23:45:00,,,13:30:00,23:45:00,,,13:30:00,23:45:00,,,16:00:00,23:45:00,,,13:30:00,23:45:00,,,,1.0,"2,5,16,23,22,15,8","Arabic,Burgers,Sandwiches,Shawarma,Grills,Pizzas,Desserts",Y,1.0,1.0,2019-03-09 19:22:33,2020-04-02 12:35:56,3,1
195,118793.0,-0.7044673076923292,0.05695477272726729,Restaurants,2.0,0.7,15.0,1.0,05:30PM-11:59PM,00:01AM-02:30AM,15,0.0,Yes,0.0,1.0,1,11,EN,4.2,00:01:00,00:59:00,18:00:00,23:59:00,00:01:00,00:59:00,18:00:00,23:59:00,00:01:00,00:59:00,18:00:00,23:59:00,00:01:00,00:59:00,18:00:00,23:59:00,00:01:00,00:59:00,18:00:00,23:59:00,00:01:00,00:59:00,18:00:00,23:59:00,00:01:00,00:59:00,18:00:00,23:59:00,,1.0,"5,30,22,47,52,16,56","Burgers,Fries,Grills,Mishkak,Mojitos ,Sandwiches,Sweets",Y,1.0,1.0,2019-03-10 13:05:09,2020-04-03 14:43:26,3,1
196,118794.0,-1.7874134615384565,0.006934090908847007,Sweets & Bakes,3.0,0.7,10.0,0.0,06:00PM-11:59PM,00:01AM-02:30AM,17,0.0,Yes,0.0,0.0,1,11,EN,4.4,00:01:00,00:59:00,15:00:00,23:59:00,00:01:00,00:59:00,15:00:00,23:59:00,00:01:00,00:59:00,15:00:00,23:59:00,00:01:00,00:59:00,15:00:00,23:59:00,00:01:00,00:59:00,15:00:00,23:59:00,00:01:00,00:59:00,15:00:00,23:59:00,00:01:00,00:59:00,15:00:00,23:59:00,,1.0,,,Y,1.0,1.0,2019-03-10 13:08:54,2020-04-02 12:35:56,3,1
197,118795.0,-0.6313000000000233,0.18056749999999605,Restaurants,2.0,0.0,15.0,1.0,11:59AM-10:45PM ,-,17,0.0,Yes,0.0,1.0,1,1,EN,4.4,11:30:00,23:30:00,,,11:30:00,23:30:00,,,11:30:00,23:30:00,,,11:30:00,23:30:00,,,11:30:00,23:30:00,,,11:30:00,23:30:00,,,11:30:00,23:30:00,,,"{""primary_tags"":""270""}",1.0,"91,42,24","Free Delivery,Mexican,Salads",Y,1.0,1.0,2019-03-10 13:54:59,2020-04-07 22:14:48,3,1
199,118798.0,2.3377538461538085,0.6995749999999297,Sweets & Bakes,3.0,0.0,15.0,1.0,08:30AM-11:45PM,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.5,08:30:00,23:45:00,,,08:30:00,23:45:00,,,08:30:00,23:45:00,,,08:30:00,23:45:00,,,08:30:00,23:45:00,,,16:00:00,23:45:00,,,08:30:00,23:45:00,,,,1.0,"41,51,8,57,38,43,32,52,62,25","Cakes,Crepes,Desserts,Donuts,Fresh Juices,Ice creams,Milkshakes,Mojitos ,Pancakes,Waffles",Y,1.0,1.0,2019-03-11 13:58:49,2020-04-03 15:40:27,3,1
201,118800.0,0.015623076923026695,0.5316281818181806,Restaurants,2.0,0.7,15.0,1.0,11:00AM-3:50pm,6:10pm-12:00am,12,0.0,Yes,0.0,1.0,1,11,EN,4.0,11:00:00,15:45:00,18:30:00,23:45:00,11:00:00,15:45:00,18:30:00,23:45:00,11:00:00,15:45:00,18:30:00,23:45:00,11:00:00,15:45:00,18:30:00,23:45:00,11:00:00,15:45:00,18:30:00,23:45:00,13:00:00,15:45:00,18:30:00,23:45:00,11:00:00,15:45:00,18:30:00,23:45:00,,1.0,"31,8,10,28","Biryani,Desserts,Indian,Soups",Y,1.0,1.0,2019-03-14 15:43:38,2020-04-02 18:27:23,3,1
203,118802.0,0.026205769230727694,0.5525875000000042,Restaurants,2.0,0.7,15.0,0.0,11:00AM-11:01PM,-,16,0.0,Yes,0.0,0.0,0,11,EN,4.0,10:00:00,22:30:00,,,10:00:00,22:30:00,,,10:00:00,22:30:00,,,10:00:00,22:30:00,,,10:00:00,22:30:00,,,10:30:00,23:30:00,,,10:30:00,23:15:00,,,"{""primary_tags"":""52""}",1.0,"1,16,29,30","American,Sandwiches,Hot Dogs,Fries",Y,1.0,1.0,2019-03-16 19:11:51,2020-04-05 17:48:57,3,1
207,118806.0,-0.9369615384615743,0.08082590909107307,Restaurants,2.0,0.7,15.0,1.0,11:00AM-04:00PM,06:00PM-11:45PM,15,0.0,Yes,0.0,1.0,1,11,EN,4.1,00:01:00,00:30:00,11:00:00,23:59:00,00:01:00,00:30:00,11:00:00,23:59:00,00:01:00,00:30:00,11:00:00,23:59:00,00:01:00,00:30:00,11:00:00,23:59:00,00:01:00,00:30:00,11:00:00,23:59:00,00:01:00,00:30:00,12:30:00,23:59:00,00:01:00,00:30:00,11:00:00,23:59:00,,1.0,"2,31,7,22,10,33,24,28,19","Arabic,Biryani,Chinese,Grills,Indian,Rice,Salads,Soups,Thai",Y,1.0,1.0,2019-03-26 23:11:58,2020-04-06 14:56:36,3,1
216,118815.0,-0.5875980769230975,0.7541936363633901,Restaurants,2.0,0.7,6.0,1.0,09:00AM-08:00pm ,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.7,08:00:00,23:00:00,,,08:00:00,23:00:00,,,08:00:00,23:00:00,,,08:00:00,23:00:00,,,08:00:00,23:00:00,,,08:00:00,23:59:00,,,08:00:00,23:00:00,,,"{""primary_tags"":""815""}",1.0,"60,73","Coffee,Organic",Y,1.0,1.0,2019-04-09 12:50:49,2020-04-07 15:06:06,3,1
221,118820.0,0.025821153848108187,0.5515938636361248,Sweets & Bakes,3.0,0.7,15.0,0.0,09:00AM-11:00PM,-,10,0.0,Yes,0.0,0.0,0,11,EN,4.2,09:00:00,23:00:00,,,09:00:00,23:00:00,,,09:00:00,23:00:00,,,09:00:00,23:00:00,,,09:00:00,23:00:00,,,09:00:00,23:00:00,,,09:00:00,23:00:00,,,"{""primary_tags"":""849""}",1.0,"38,9,36","Fresh Juices,Healthy Food,Smoothies",Y,1.0,1.0,2019-04-13 19:09:58,2020-04-03 21:45:01,3,1
225,118824.0,-0.815323318553912,0.09149129087248022,Restaurants,2.0,0.0,15.0,1.0,06:15AM-11:45PM,-,10,0.0,Yes,0.0,1.0,1,11,EN,4.2,08:00:00,19:00:00,,,08:00:00,19:00:00,,,08:00:00,19:00:00,,,08:00:00,19:00:00,,,08:00:00,19:00:00,,,08:00:00,11:00:00,16:00:00,19:00:00,08:00:00,19:00:00,,,"{""primary_tags"":""346""}",1.0,"4,91,38,30,79,52,45","Breakfast,Free Delivery,Fresh Juices,Fries,Karak,Mojitos ,Rolls",Y,1.0,1.0,2019-04-18 17:44:48,2020-04-07 14:14:33,3,1
231,118830.0,205.24232692307848,44.210806818182036,Sweets & Bakes,3.0,0.7,10.0,1.0,9am-10pm,10pm-11pm,15,0.0,Yes,0.0,1.0,1,11,EN,4.3,,,,,09:00:00,21:00:00,,,,,,,10:00:00,16:01:00,17:00:00,23:01:00,,,,,,,,,,,,,,1.0,,,Y,1.0,1.0,2019-04-24 20:04:18,2020-03-20 09:45:15,1,1
237,118838.0,-0.9434192307692367,0.08170227272703598,Restaurants,2.0,0.7,15.0,0.0,08:30PM-11:59PM,00:01AM-02:30AM,15,0.0,Yes,0.0,0.0,0,11,EN,4.6,00:01:00,00:59:00,14:00:00,23:45:00,00:01:00,00:59:00,14:00:00,23:45:00,00:01:00,00:59:00,14:00:00,23:45:00,00:01:00,00:59:00,14:00:00,23:45:00,00:01:00,00:59:00,14:00:00,23:45:00,00:01:00,00:59:00,14:00:00,23:45:00,00:01:00,00:59:00,14:00:00,23:45:00,,1.0,"1,5,8,57,30,27,24,16","American,Burgers,Desserts,Donuts,Fries,Pasta,Salads,Sandwiches",Y,1.0,1.0,2019-04-30 16:15:30,2020-04-07 18:45:33,3,1
243,118844.0,2.2156923076923287,0.7140181818181905,Restaurants,2.0,0.7,15.0,0.0,01.00PM-02:.00AM,01.00PM-02.00AM,11,0.0,Yes,0.0,0.0,1,11,EN,4.4,14:00:00,23:45:00,,,14:00:00,23:45:00,,,14:00:00,23:45:00,,,14:00:00,23:45:00,,,14:00:00,23:45:00,,,14:00:00,23:45:00,,,14:00:00,23:45:00,,,,1.0,,,Y,1.0,1.0,2019-05-07 14:32:20,2020-02-28 20:43:35,3,1
250,118851.0,-0.5115842210827595,0.7583079432920903,Restaurants,2.0,0.7,5.0,1.0,09:00AM-11:45PM,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.5,09:00:00,23:45:00,,,09:00:00,23:45:00,,,09:00:00,23:45:00,,,09:00:00,23:45:00,,,09:00:00,23:45:00,,,09:00:00,23:45:00,,,09:00:00,23:45:00,,,"{""primary_tags"":""47""}",1.0,"1,4,45,24,16","American,Breakfast,Rolls,Salads,Sandwiches",Y,1.0,1.0,2019-05-12 17:17:13,2020-04-05 18:12:28,3,1
259,118860.0,0.025821153848108187,0.5515938636360602,Restaurants,2.0,0.0,15.0,1.0,05:00PM-11:59PM ,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.3,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,"{""primary_tags"":""134""}",1.0,"1,5,48,27,16,36,28,35","American,Burgers,Kids meal,Pasta,Sandwiches,Smoothies,Soups,Steaks",Y,1.0,1.0,2019-05-21 16:05:12,2020-04-07 21:56:19,3,1
265,118866.0,-0.8610730769230842,-0.06514659090932864,Sweets & Bakes,3.0,0.0,10.0,1.0,08:00AM-11:45PM,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.3,00:01:00,01:30:00,08:00:00,23:59:00,00:01:00,01:30:00,08:00:00,23:59:00,00:01:00,01:30:00,08:00:00,23:59:00,00:01:00,01:30:00,08:00:00,23:59:00,00:01:00,01:30:00,08:00:00,23:59:00,00:01:00,01:30:00,08:00:00,23:59:00,00:01:00,01:30:00,08:00:00,23:59:00,"{""primary_tags"":""28""}",1.0,"8,91,38,9,43,32,52","Desserts,Free Delivery,Fresh Juices,Healthy Food,Ice creams,Milkshakes,Mojitos ",Y,1.0,1.0,2019-05-23 17:44:42,2020-04-07 01:50:54,3,1
271,118872.0,-0.3343403846134433,0.7263329545451348,Restaurants,2.0,0.7,5.0,1.0,05:00PM-11:45PM,-,11,0.0,Yes,0.0,1.0,1,11,EN,4.5,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,"{""primary_tags"":""134""}",1.0,"1,5,48,27,16,36,28,35","American,Burgers,Kids meal,Pasta,Sandwiches,Smoothies,Soups,Steaks",Y,1.0,1.0,2019-05-28 13:36:00,2020-04-03 22:18:52,3,1
274,118875.0,0.3053212199224581,0.559974383845152,Sweets & Bakes,3.0,0.7,15.0,0.0,11AM-11PM,-,45,0.0,Yes,0.0,0.0,0,11,EN,3.7,08:00:00,13:30:00,16:00:00,23:00:00,08:00:00,13:30:00,16:00:00,23:00:00,09:00:00,23:00:00,,,09:00:00,13:30:00,,,08:00:00,11:00:00,15:00:00,23:00:00,08:00:00,11:00:00,15:00:00,23:00:00,09:00:00,23:00:00,,,"{""primary_tags"":""180""}",1.0,"41,57","Cakes,Donuts",Y,1.0,1.0,2019-05-31 14:33:35,2020-04-06 19:57:22,3,1
288,118889.0,-0.5583846153845782,0.7407568181818039,Restaurants,2.0,0.0,6.0,1.0,11:15AM-03:00PM,05:15PM-09:30PM ,15,0.0,Yes,0.0,1.0,1,11,EN,4.6,11:00:00,15:00:00,17:00:00,21:45:00,11:00:00,15:00:00,17:00:00,21:45:00,11:00:00,15:00:00,17:00:00,21:45:00,11:00:00,15:00:00,17:00:00,21:45:00,11:00:00,15:00:00,17:00:00,21:45:00,11:00:00,21:45:00,,,11:00:00,21:45:00,,,"{""primary_tags"":""204""}",1.0,"3,8,33,24,28,19","Asian,Desserts,Rice,Salads,Soups,Thai",Y,1.0,1.0,2019-06-21 02:54:22,2020-04-07 15:11:39,3,1
289,118890.0,-1.0073846153846229,0.07922045454534728,Restaurants,2.0,0.7,15.0,1.0,11:30AM-11.59 PM,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.5,00:01:00,01:30:00,11:00:00,23:59:00,00:01:00,01:30:00,11:00:00,23:59:00,00:01:00,01:30:00,11:00:00,23:59:00,00:01:00,01:30:00,11:00:00,23:59:00,00:01:00,01:30:00,13:00:00,23:59:00,00:01:00,01:30:00,13:00:00,23:59:00,00:01:00,01:30:00,11:00:00,23:59:00,"{""primary_tags"":""8""}",1.0,"1,5,30,52","American,Burgers,Fries,Mojitos ",Y,1.0,1.0,2019-06-24 11:33:29,2020-04-05 15:50:22,3,1
294,118896.0,-1.271978846153839,0.02883181818158109,Restaurants,2.0,0.0,10.0,0.0,09:00AM-11:45PM,-,15,0.0,Yes,0.0,0.0,0,11,EN,4.4,11:00:00,23:00:00,,,10:59:00,23:00:00,,,10:59:00,23:00:00,,,11:00:00,23:00:00,,,10:59:00,23:30:00,,,10:59:00,23:30:00,,,10:59:00,23:00:00,,,"{""primary_tags"":""260""}",1.0,"5,8,91,22,42","Burgers,Desserts,Free Delivery,Grills,Mexican",Y,1.0,1.0,2019-06-27 12:13:18,2020-04-05 11:49:13,3,1
295,118897.0,-0.49130769230770704,0.7447204545456068,Restaurants,2.0,0.7,5.0,1.0,08:00AM-11:45PM,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.7,08:00:00,23:45:00,,,08:00:00,23:45:00,,,08:00:00,23:45:00,,,08:00:00,23:45:00,,,08:00:00,23:45:00,,,08:00:00,23:45:00,,,08:00:00,23:45:00,,,"{""primary_tags"":""1088""}",1.0,"60,38,61,16,36","Coffee,Fresh Juices,Hot Chocolate,Sandwiches,Smoothies",Y,1.0,1.0,2019-06-27 12:38:39,2020-04-03 18:15:31,3,1
298,118900.0,-0.4151923076923066,0.6435499999999971,Restaurants,2.0,0.0,8.0,1.0,10:00AM-11:00PM,-,17,0.0,Yes,0.0,1.0,1,11,EN,4.7,10:45:00,20:00:00,,,10:45:00,20:00:00,,,10:45:00,20:00:00,,,10:45:00,20:00:00,,,10:45:00,20:00:00,,,10:45:00,20:00:00,,,10:45:00,20:00:00,,,"{""primary_tags"":""478""}",1.0,"91,38,90,24,16","Free Delivery,Fresh Juices,Pastas,Salads,Sandwiches",Y,1.0,1.0,2019-06-28 14:24:15,2020-04-07 10:12:07,3,1
299,118901.0,-0.8188096153846912,0.1351238636363022,Restaurants,2.0,0.7,15.0,1.0,10:00AM-1:45PM,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.2,10:00:00,23:45:00,,,10:00:00,23:45:00,,,10:00:00,23:45:00,,,10:00:00,23:45:00,,,10:00:00,23:45:00,,,16:30:00,23:45:00,,,10:00:00,23:45:00,,,"{""primary_tags"":""1065""}",1.0,"83,30,52,27,16","Combos,Fries,Mojitos ,Pasta,Sandwiches",Y,1.0,1.0,2019-06-29 13:12:01,2020-03-27 17:16:34,3,1
300,118902.0,-0.80705769230776,0.09136818181787713,Restaurants,2.0,0.7,15.0,1.0,08:00AM-11:00PM,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.4,08:00:00,22:45:00,,,08:00:00,22:45:00,,,08:00:00,22:45:00,,,08:00:00,22:45:00,,,08:00:00,22:45:00,,,08:00:00,22:45:00,,,08:00:00,22:45:00,,,"{""primary_tags"":""1088""}",1.0,"60,38,61,16,36","Coffee,Fresh Juices,Hot Chocolate,Sandwiches,Smoothies",Y,1.0,1.0,2019-06-30 14:12:33,2020-04-03 10:52:38,3,1
303,118905.0,0.0057480769230212805,0.48228090909094906,Restaurants,2.0,0.7,15.0,1.0,08:00AM-3:30PM,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.7,08:00:00,16:00:00,,,08:00:00,16:00:00,,,08:00:00,16:00:00,,,08:00:00,16:00:00,,,08:00:00,16:00:00,,,,,,,,,,,"{""primary_tags"":""1088""}",1.0,"60,38,61,16,36","Coffee,Fresh Juices,Hot Chocolate,Sandwiches,Smoothies",Y,1.0,1.0,2019-07-02 14:50:31,2020-03-31 13:23:57,3,1
304,118906.0,-1.2674634615365183,0.028361363636361554,Restaurants,2.0,0.7,10.0,1.0,10:00AM-11:15PM,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.0,10:00:00,23:00:00,,,10:00:00,23:00:00,,,10:00:00,23:00:00,,,10:00:00,23:00:00,,,10:00:00,23:15:00,,,10:00:00,23:15:00,,,10:00:00,23:15:00,,,"{""primary_tags"":""32""}",1.0,"1,4,5,30,16","American,Breakfast,Burgers,Fries,Sandwiches",Y,1.0,1.0,2019-07-03 10:38:21,2020-04-02 12:35:56,3,1
310,118912.0,-0.01682884615388078,0.5145802272725669,Restaurants,2.0,0.7,15.0,1.0,09:00AM-07:00PM,-,13,0.0,Yes,0.0,1.0,1,11,EN,4.8,09:00:00,16:40:00,,,09:00:00,16:40:00,,,09:00:00,16:40:00,,,09:00:00,16:40:00,,,09:00:00,16:40:00,,,,,,,10:00:00,16:40:00,,,"{""primary_tags"":""1147""}",1.0,"26,8,24","Bagels,Desserts,Salads",Y,1.0,1.0,2019-07-08 13:19:46,2020-04-06 17:42:15,3,1
356,118958.0,-0.8450961538461755,0.06701318181828664,Restaurants,2.0,0.0,15.0,1.0,11:00AM-111:00PM,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.2,11:00:00,23:00:00,,,11:00:00,23:00:00,,,11:00:00,23:00:00,,,11:00:00,23:00:00,,,08:00:00,23:00:00,,,13:00:00,23:00:00,,,11:00:00,23:00:00,,,"{""primary_tags"":""46""}",1.0,"1,48,27,15,24","American,Kids meal,Pasta,Pizzas,Salads",Y,1.0,1.0,2019-07-25 13:07:10,2020-04-07 21:53:47,3,1
386,118989.0,-1.0021365384596561,0.07860931818185217,Sweets & Bakes,3.0,0.0,15.0,1.0,08:30AM-11:45PM,-,15,0.0,Yes,0.0,1.0,1,1,EN,4.5,08:00:00,23:45:00,,,08:00:00,23:45:00,,,08:00:00,23:45:00,,,08:00:00,23:45:00,,,08:30:00,23:45:00,,,16:00:00,23:45:00,,,08:00:00,23:45:00,,,"{""primary_tags"":""1348""}",1.0,80,Churros,Y,1.0,1.0,2019-08-07 15:36:33,2020-04-08 03:45:41,3,1
391,118994.0,-0.6247019230769071,0.7251199999997648,Restaurants,2.0,0.7,5.0,1.0,9:00AM-11:00PM,-,10,0.0,Yes,0.0,1.0,1,11,EN,4.2,09:00:00,23:45:00,,,09:00:00,23:45:00,,,09:00:00,23:45:00,,,09:00:00,23:45:00,,,09:00:00,23:45:00,,,14:00:00,23:59:00,,,09:00:00,23:45:00,,,,1.0,"1,4,5,8,34,24,16,28,35","American,Breakfast,Burgers,Desserts,Italian,Salads,Sandwiches,Soups,Steaks",Y,1.0,1.0,2019-08-08 14:16:34,2020-04-02 00:51:51,3,1
398,119001.0,-0.6251269230769545,0.09943909090908598,Restaurants,2.0,0.7,15.0,1.0,11:00AM-11:00PM,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.2,11:00:00,23:00:00,,,11:00:00,23:00:00,,,11:00:00,23:00:00,,,11:00:00,23:00:00,,,11:00:00,23:00:00,,,11:00:00,23:00:00,,,11:00:00,23:00:00,,,,1.0,"13,2,77,27,33,28,12","Omani,Arabic,Shuwa,Pasta,Rice,Soups,Lebanese",Y,1.0,1.0,2019-08-19 19:04:11,2020-04-07 00:08:11,3,1
401,119004.0,0.0019038461538219184,0.5471545454545724,Sweets & Bakes,3.0,0.7,15.0,1.0,10:00AM-11:15PM,-,13,0.0,Yes,0.0,1.0,1,11,EN,4.5,10:00:00,23:15:00,,,10:00:00,23:15:00,,,10:00:00,23:15:00,,,10:00:00,23:15:00,,,10:00:00,23:45:00,,,10:00:00,23:45:00,,,10:00:00,23:15:00,,,"{""primary_tags"":""1256""}",1.0,"64,36","Frozen yoghurt,Smoothies",Y,1.0,1.0,2019-08-20 15:10:28,2020-04-06 00:50:19,3,1
419,119022.0,-0.47640000000002153,0.03973999999975921,Restaurants,2.0,0.7,15.0,1.0,11:00AM-12:00PM,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.2,11:00:00,23:45:00,,,11:00:00,23:45:00,,,11:00:00,23:45:00,,,11:00:00,23:45:00,,,11:00:00,23:45:00,,,13:30:00,23:45:00,,,11:00:00,23:45:00,,,,1.0,"2,71,16","Arabic,Kushari,Sandwiches",Y,1.0,1.0,2019-08-27 15:53:48,2020-04-07 18:40:46,3,1
459,119063.0,-0.9960634615385074,-0.06228295454552615,Restaurants,2.0,0.0,10.0,1.0,11:59AM-11:59PM,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.2,11:59:00,23:59:00,,,11:59:00,23:59:00,,,11:59:00,23:59:00,,,11:59:00,23:59:00,,,11:59:00,23:59:00,,,00:01:00,00:45:00,16:30:00,23:59:00,00:01:00,00:45:00,14:30:00,23:59:00,"{""primary_tags"":""8""}",1.0,"5,91,32,52","Burgers,Free Delivery,Milkshakes,Mojitos ",Y,1.0,1.0,2019-09-10 19:04:26,2020-04-06 15:19:49,3,1
537,119141.0,-0.5237192307691679,0.052654545454590314,Restaurants,2.0,0.0,15.0,1.0,08:00AM-11:45-,-,20,0.0,Yes,0.0,1.0,1,11,EN,4.4,12:20:00,23:45:00,,,12:20:00,23:45:00,,,12:20:00,23:45:00,,,12:20:00,23:45:00,,,12:20:00,23:45:00,,,00:01:00,00:45:00,13:20:00,23:59:00,12:20:00,23:45:00,,,"{""primary_tags"":""8""}",1.0,"1,5,8,91,30,29,48","American,Burgers,Desserts,Free Delivery,Fries,Hot Dogs,Kids meal",Y,1.0,1.0,2019-10-15 00:42:12,2020-04-07 18:28:08,3,1
547,119151.0,0.049019230769199576,0.6053684090909168,Restaurants,2.0,0.7,10.0,1.0,09:00AM-11:59PM,-,10,0.0,Yes,0.0,1.0,1,11,EN,4.4,09:00:00,23:59:00,,,09:00:00,23:59:00,,,09:00:00,23:59:00,,,09:00:00,23:59:00,,,09:00:00,23:59:00,,,15:00:00,23:59:00,,,15:00:00,23:59:00,,,"{""primary_tags"":""28""}",1.0,"38,12,16,23","Fresh Juices,Lebanese,Sandwiches,Shawarma",Y,1.0,1.0,2019-10-21 15:38:18,2020-04-07 03:23:15,3,1
573,119180.0,2.0156153846153813,0.749220454545614,Restaurants,2.0,0.0,15.0,1.0,04:59PM-11:45PM,-,10,0.0,Yes,0.0,1.0,1,11,EN,4.6,17:00:00,23:45:00,,,17:00:00,23:45:00,,,17:00:00,23:45:00,,,17:00:00,23:45:00,,,17:00:00,23:45:00,,,17:00:00,23:45:00,,,17:00:00,23:45:00,,,"{""primary_tags"":""134""}",1.0,"5,8,91,27,16","Burgers,Desserts,Free Delivery,Pasta,Sandwiches",Y,1.0,1.0,2019-01-30 12:53:54,2020-04-07 23:22:42,3,1
575,119182.0,-0.6106923076923403,0.0720909090909417,Sweets & Bakes,3.0,0.0,15.0,1.0,10:00AM-11:45PM,-,15,0.0,Yes,0.0,1.0,1,11,EN,4.1,10:00:00,22:30:00,,,10:00:00,22:30:00,,,10:00:00,22:30:00,,,10:00:00,22:30:00,,,10:00:00,22:30:00,,,10:00:00,22:30:00,,,10:00:00,22:30:00,,,,1.0,"60,62,86,25","Coffee,Pancakes,Spanish Latte,Waffles",Y,1.0,1.0,2018-11-01 12:13:53,2020-04-04 01:06:01,3,1
577,119184.0,-0.7549000000000428,0.2197102272727858,Restaurants,2.0,0.7,8.0,1.0,11:00AM-11:00PM,-,5,0.0,Yes,0.0,1.0,1,11,EN,4.5,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,12:00:00,22:00:00,,,"{""primary_tags"":""15""}",1.0,"5,8,49,24","Burgers,Desserts,Family Meal,Salads",Y,1.0,1.0,2018-10-02 17:11:04,2020-04-04 19:29:43,3,1
578,119187.0,0.5535730769231084,0.5313611363638088,Restaurants,2.0,0.7,15.0,0.0,12:00PM-11:59PM,-,10,,Yes,0.0,0.0,0,11,,4.3,12:00:00,23:59:00,,,12:00:00,23:59:00,,,12:00:00,23:59:00,,,12:00:00,23:59:00,,,12:00:00,23:59:00,,,12:00:00,23:59:00,,,12:00:00,23:59:00,,,"{""primary_tags"":""134""}",1.0,"38,16,23","Fresh Juices,Sandwiches,Shawarma",Y,1.0,1.0,2019-10-21 13:10:10,2020-04-05 12:01:26,3,1
